relationship_id,person_id_a,person_id_b,relationship_type,directed,strength,source,description
REL0006342,P06097,P09346,coworker,false,0.63,shared_team,两人在 Synthetic Commercial 06686 @ OSM commercial W953878382 的同一工作团队任职。
REL0006343,P06097,P09970,coworker,false,0.82,shared_team,两人在 Synthetic Commercial 06686 @ OSM commercial W953878382 的同一工作团队任职。
REL0006344,P06098,P07726,coworker,false,0.54,shared_team,两人在 Synthetic Commercial 05694 @ OSM commercial W662213143 的同一工作团队任职。
REL0006345,P06102,P08760,coworker,false,0.71,shared_team,两人在 Synthetic Residential 06433 @ OSM residential W706192712 的同一工作团队任职。
REL0006346,P06103,P06474,coworker,false,0.72,shared_team,两人在 Synthetic Commercial 06680 @ 100 Queens Quay East 的同一工作团队任职。
REL0006347,P06103,P08103,coworker,false,0.78,shared_team,两人在 Synthetic Commercial 06680 @ 100 Queens Quay East 的同一工作团队任职。
REL0006348,P06103,P08275,coworker,false,0.48,shared_team,两人在 Synthetic Commercial 06680 @ 100 Queens Quay East 的同一工作团队任职。
REL0006349,P06104,P07471,coworker,false,0.66,shared_team,两人在 Synthetic Gym 02220 @ Swim Apex 的同一工作团队任职。
REL0006350,P06110,P06385,coworker,false,0.61,shared_team,两人在 Synthetic Hotel 04786 @ Bond Place Hotel homeless shelter 的同一工作团队任职。
REL0006351,P06110,P06448,coworker,false,0.51,shared_team,两人在 Synthetic Hotel 04786 @ Bond Place Hotel homeless shelter 的同一工作团队任职。
REL0006352,P06110,P06560,coworker,false,0.64,shared_team,两人在 Synthetic Hotel 04786 @ Bond Place Hotel homeless shelter 的同一工作团队任职。
REL0006353,P06110,P07352,coworker,false,0.55,shared_team,两人在 Synthetic Hotel 04786 @ Bond Place Hotel homeless shelter 的同一工作团队任职。
REL0006354,P06115,P07928,coworker,false,0.81,shared_team,两人在 Synthetic Office 04838 @ One Toronto Street 的同一工作团队任职。
REL0006355,P06115,P09392,coworker,false,0.60,shared_team,两人在 Synthetic Office 04838 @ One Toronto Street 的同一工作团队任职。
REL0006356,P06116,P06305,coworker,false,0.57,shared_team,两人在 Synthetic Hotel 03691 @ SoHo Hotel Toronto 的同一工作团队任职。
REL0006357,P06116,P06315,coworker,false,0.61,shared_team,两人在 Synthetic Hotel 03691 @ SoHo Hotel Toronto 的同一工作团队任职。
REL0006358,P06116,P06961,coworker,false,0.66,shared_team,两人在 Synthetic Hotel 03691 @ SoHo Hotel Toronto 的同一工作团队任职。
REL0006359,P06116,P08958,coworker,false,0.53,shared_team,两人在 Synthetic Hotel 03691 @ SoHo Hotel Toronto 的同一工作团队任职。
REL0006360,P06127,P06219,coworker,false,0.57,shared_team,两人在 Synthetic Commercial 04538 @ OSM commercial W56437582 的同一工作团队任职。
REL0006361,P06127,P09860,coworker,false,0.77,shared_team,两人在 Synthetic Commercial 04538 @ OSM commercial W56437582 的同一工作团队任职。
REL0006362,P06129,P06353,coworker,false,0.81,shared_team,两人在 Synthetic Office 03430 @ Bay Adelaide Centre East Tower 的同一工作团队任职。
REL0006363,P06129,P06488,coworker,false,0.67,shared_team,两人在 Synthetic Office 03430 @ Bay Adelaide Centre East Tower 的同一工作团队任职。
REL0006364,P06129,P08514,coworker,false,0.58,shared_team,两人在 Synthetic Office 03430 @ Bay Adelaide Centre East Tower 的同一工作团队任职。
REL0006365,P06129,P09549,coworker,false,0.48,shared_team,两人在 Synthetic Office 03430 @ Bay Adelaide Centre East Tower 的同一工作团队任职。
REL0006366,P06131,P08116,coworker,false,0.64,shared_team,两人在 Synthetic Commercial 05996 @ OSM commercial W67132136 的同一工作团队任职。
REL0006367,P06135,P08063,coworker,false,0.68,shared_team,两人在 Synthetic University 02986 @ New College 的同一工作团队任职。
REL0006368,P06136,P08092,coworker,false,0.46,shared_team,两人在 Synthetic Commercial 04778 @ 300 Jarvis Street 的同一工作团队任职。
REL0006369,P06136,P09444,coworker,false,0.57,shared_team,两人在 Synthetic Commercial 04778 @ 300 Jarvis Street 的同一工作团队任职。
REL0006370,P06136,P09614,coworker,false,0.56,shared_team,两人在 Synthetic Commercial 04778 @ 300 Jarvis Street 的同一工作团队任职。
REL0006371,P06140,P06564,coworker,false,0.79,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006372,P06140,P08148,coworker,false,0.78,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006373,P06140,P08562,coworker,false,0.55,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006374,P06140,P09263,coworker,false,0.76,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006375,P06140,P09481,coworker,false,0.61,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006376,P06143,P06169,coworker,false,0.55,shared_team,两人在 Synthetic Commercial 06142 @ OSM commercial W679046739 的同一工作团队任职。
REL0006377,P06145,P07128,coworker,false,0.79,shared_team,两人在 Synthetic Commercial 02844 @ Forest Hill Crematorium And Mausoleum 的同一工作团队任职。
REL0006378,P06148,P06330,coworker,false,0.67,shared_team,两人在 Synthetic University 00296 @ Stanford International College 的同一工作团队任职。
REL0006379,P06148,P07084,coworker,false,0.62,shared_team,两人在 Synthetic University 00296 @ Stanford International College 的同一工作团队任职。
REL0006380,P06148,P07521,coworker,false,0.71,shared_team,两人在 Synthetic University 00296 @ Stanford International College 的同一工作团队任职。
REL0006381,P06148,P09008,coworker,false,0.71,shared_team,两人在 Synthetic University 00296 @ Stanford International College 的同一工作团队任职。
REL0006382,P06149,P07338,coworker,false,0.79,shared_team,两人在 Synthetic University 00172 @ McMaster University Toronto Campus 的同一工作团队任职。
REL0006383,P06149,P07909,coworker,false,0.56,shared_team,两人在 Synthetic University 00172 @ McMaster University Toronto Campus 的同一工作团队任职。
REL0006384,P06149,P08009,coworker,false,0.81,shared_team,两人在 Synthetic University 00172 @ McMaster University Toronto Campus 的同一工作团队任职。
REL0006385,P06150,P09193,coworker,false,0.65,shared_team,两人在 Synthetic Cafe 01557 @ Tim Hortons 的同一工作团队任职。
REL0006386,P06155,P07643,coworker,false,0.76,shared_team,两人在 Synthetic Hotel 03380 @ Double Tree by Hilton Hotel 的同一工作团队任职。
REL0006387,P06155,P08903,coworker,false,0.48,shared_team,两人在 Synthetic Hotel 03380 @ Double Tree by Hilton Hotel 的同一工作团队任职。
REL0006388,P06155,P09967,coworker,false,0.60,shared_team,两人在 Synthetic Hotel 03380 @ Double Tree by Hilton Hotel 的同一工作团队任职。
REL0006389,P06167,P07325,coworker,false,0.65,shared_team,两人在 Synthetic Commercial 05297 @ OSM commercial W660806638 的同一工作团队任职。
REL0006390,P06168,P09866,coworker,false,0.78,shared_team,两人在 Synthetic Commercial 03006 @ OSM commercial W1531629510 的同一工作团队任职。
REL0006391,P06170,P06521,coworker,false,0.54,shared_team,两人在 Synthetic Commercial 06653 @ OSM commercial W918421631 的同一工作团队任职。
REL0006392,P06170,P07976,coworker,false,0.76,shared_team,两人在 Synthetic Commercial 06653 @ OSM commercial W918421631 的同一工作团队任职。
REL0006393,P06172,P09169,coworker,false,0.60,shared_team,两人在 Synthetic Commercial 06083 @ OSM commercial W676104927 的同一工作团队任职。
REL0006394,P06173,P06280,coworker,false,0.52,shared_team,两人在 Synthetic University 03273 @ Victoria Building 的同一工作团队任职。
REL0006395,P06173,P07044,coworker,false,0.66,shared_team,两人在 Synthetic University 03273 @ Victoria Building 的同一工作团队任职。
REL0006396,P06174,P06987,coworker,false,0.63,shared_team,两人在 Synthetic University 02981 @ University of St. Michael's College 的同一工作团队任职。
REL0006397,P06174,P07477,coworker,false,0.51,shared_team,两人在 Synthetic University 02981 @ University of St. Michael's College 的同一工作团队任职。
REL0006398,P06178,P07362,coworker,false,0.47,shared_team,两人在 Synthetic University 02981 @ University of St. Michael's College 的同一工作团队任职。
REL0006399,P06179,P09347,coworker,false,0.47,shared_team,两人在 Synthetic Hotel 03258 @ Monte Carlo Inn 的同一工作团队任职。
REL0006400,P06180,P07876,coworker,false,0.76,shared_team,两人在 Synthetic Office 04399 @ 555 Yonge Street 的同一工作团队任职。
REL0006401,P06180,P09307,coworker,false,0.71,shared_team,两人在 Synthetic Office 04399 @ 555 Yonge Street 的同一工作团队任职。
REL0006402,P06183,P07455,coworker,false,0.61,shared_team,两人在 Synthetic University 00968 @ Kollel Avreichim 的同一工作团队任职。
REL0006403,P06183,P08199,coworker,false,0.60,shared_team,两人在 Synthetic University 00968 @ Kollel Avreichim 的同一工作团队任职。
REL0006404,P06183,P08306,coworker,false,0.64,shared_team,两人在 Synthetic University 00968 @ Kollel Avreichim 的同一工作团队任职。
REL0006405,P06183,P09195,coworker,false,0.51,shared_team,两人在 Synthetic University 00968 @ Kollel Avreichim 的同一工作团队任职。
REL0006406,P06189,P09817,coworker,false,0.65,shared_team,两人在 Synthetic Office 04812 @ AT&T Canada 的同一工作团队任职。
REL0006407,P06190,P07784,coworker,false,0.47,shared_team,两人在 Synthetic Commercial 04846 @ OSM commercial W62361726 的同一工作团队任职。
REL0006408,P06191,P09813,coworker,false,0.51,shared_team,两人在 Synthetic Industrial 04619 @ 80 Horner Avenue 的同一工作团队任职。
REL0006409,P06193,P06303,coworker,false,0.64,shared_team,两人在 Synthetic University 00769 @ Ontario College of Homeopathic Medicine 的同一工作团队任职。
REL0006410,P06196,P06324,coworker,false,0.58,shared_team,两人在 Synthetic Office 06639 @ 1881 Yonge Street 的同一工作团队任职。
REL0006411,P06196,P09255,coworker,false,0.51,shared_team,两人在 Synthetic Office 06639 @ 1881 Yonge Street 的同一工作团队任职。
REL0006412,P06200,P07017,coworker,false,0.53,shared_team,两人在 Synthetic Office 03499 @ 8 Lomond Drive 的同一工作团队任职。
REL0006413,P06205,P07051,coworker,false,0.54,shared_team,两人在 Synthetic University 01606 @ Laurier 的同一工作团队任职。
REL0006414,P06206,P09174,coworker,false,0.50,shared_team,两人在 Synthetic University 00254 @ Geroge Brown Theatre School 的同一工作团队任职。
REL0006415,P06208,P07809,coworker,false,0.52,shared_team,两人在 Synthetic Commercial 05807 @ OSM commercial W663315377 的同一工作团队任职。
REL0006416,P06208,P09517,coworker,false,0.51,shared_team,两人在 Synthetic Commercial 05807 @ OSM commercial W663315377 的同一工作团队任职。
REL0006417,P06210,P09560,coworker,false,0.56,shared_team,两人在 Synthetic University 04811 @ Rehabilitation Sciences Building 的同一工作团队任职。
REL0006418,P06216,P09224,coworker,false,0.65,shared_team,两人在 Synthetic Office 02860 @ Hearst Block 的同一工作团队任职。
REL0006419,P06219,P09860,coworker,false,0.79,shared_team,两人在 Synthetic Commercial 04538 @ OSM commercial W56437582 的同一工作团队任职。
REL0006420,P06221,P08028,coworker,false,0.75,shared_team,两人在 Synthetic Office 02902 @ OSM office W137927024 的同一工作团队任职。
REL0006421,P06221,P09165,coworker,false,0.66,shared_team,两人在 Synthetic Office 02902 @ OSM office W137927024 的同一工作团队任职。
REL0006422,P06228,P07519,coworker,false,0.65,shared_team,两人在 Synthetic Office 03810 @ Scotiabank 的同一工作团队任职。
REL0006423,P06230,P07242,coworker,false,0.78,shared_team,两人在 Synthetic Office 02584 @ United Steelworkers Hall 的同一工作团队任职。
REL0006424,P06230,P08387,coworker,false,0.73,shared_team,两人在 Synthetic Office 02584 @ United Steelworkers Hall 的同一工作团队任职。
REL0006425,P06231,P08004,coworker,false,0.57,shared_team,两人在 Synthetic Hotel 03092 @ Novotel 的同一工作团队任职。
REL0006426,P06236,P06980,coworker,false,0.75,shared_team,两人在 Synthetic University 03272 @ Recreation and Athletics Centre 的同一工作团队任职。
REL0006427,P06236,P08530,coworker,false,0.73,shared_team,两人在 Synthetic University 03272 @ Recreation and Athletics Centre 的同一工作团队任职。
REL0006428,P06236,P09293,coworker,false,0.80,shared_team,两人在 Synthetic University 03272 @ Recreation and Athletics Centre 的同一工作团队任职。
REL0006429,P06238,P09426,coworker,false,0.76,shared_team,两人在 Synthetic Office 02503 @ Tdot Immigration 的同一工作团队任职。
REL0006430,P06244,P09606,coworker,false,0.74,shared_team,两人在 Synthetic Commercial 03683 @ Ummah Nabawiah Masjid 的同一工作团队任职。
REL0006431,P06251,P06312,coworker,false,0.76,shared_team,两人在 Synthetic University 01073 @ The Lawrence and Frances Bloomberg Department of Obstetrics and Gynaecology 的同一工作团队任职。
REL0006432,P06251,P07574,coworker,false,0.69,shared_team,两人在 Synthetic University 01073 @ The Lawrence and Frances Bloomberg Department of Obstetrics and Gynaecology 的同一工作团队任职。
REL0006433,P06251,P07911,coworker,false,0.80,shared_team,两人在 Synthetic University 01073 @ The Lawrence and Frances Bloomberg Department of Obstetrics and Gynaecology 的同一工作团队任职。
REL0006434,P06259,P07645,coworker,false,0.75,shared_team,两人在 Synthetic Hotel 02969 @ Four Seasons 的同一工作团队任职。
REL0006435,P06259,P07659,coworker,false,0.73,shared_team,两人在 Synthetic Hotel 02969 @ Four Seasons 的同一工作团队任职。
REL0006436,P06262,P06379,coworker,false,0.57,shared_team,两人在 Synthetic Office 03815 @ OSM office W33562383 的同一工作团队任职。
REL0006437,P06263,P09354,coworker,false,0.66,shared_team,两人在 Synthetic Office 03500 @ OSM office W314652547 的同一工作团队任职。
REL0006438,P06264,P06273,coworker,false,0.49,shared_team,两人在 Synthetic Commercial 03285 @ OSM commercial W239024445 的同一工作团队任职。
